date,fert_index
1988-10-01,38.4174202308
1988-11-01,38.4174202308
1988-12-01,36.9863038903
1989-01-01,36.9863038903
1989-02-01,37.59227039127
1989-03-01,37.19120212207
1989-04-01,36.05466529577
1989-05-01,35.6290757719
1989-06-01,35.14674097817
1989-07-01,35.14674097817
1989-08-01,30.48329924321
1989-09-01,30.48329924321
1989-10-01,28.7117112836
1989-11-01,30.38836462896
1989-12-01,32.10570423757
1990-01-01,32.09963290637
1990-02-01,32.49194144059
1990-03-01,33.10355047097
1990-04-01,33.73011113949
1990-05-01,33.17584359831
1990-06-01,33.39774048366
1990-07-01,33.45448575351
1990-08-01,34.84251811297
1990-09-01,31.86290757145
1990-10-01,38.72606645023
1990-11-01,40.04119533218
1990-12-01,40.35703969463
1991-01-01,40.97142095351
1991-02-01,41.10018883497
1991-03-01,39.95779268141
1991-04-01,40.25184137842
1991-05-01,39.06084214496
1991-06-01,38.56908744597
1991-07-01,38.12791580844
1991-08-01,37.876696069
1991-09-01,37.62134235468
1991-10-01,37.54189897689
1991-11-01,37.7478134939
1991-12-01,37.39003440877
1992-01-01,36.04836283955
1992-02-01,35.7800285257
1992-03-01,35.69058375442
1992-04-01,35.70193280839
1992-05-01,35.71895638935
1992-06-01,35.71895638935
1992-07-01,35.71895638935
1992-08-01,35.95129064716
1992-09-01,36.04838658463
1992-10-01,35.60116272822
1992-11-01,34.259491159
1992-12-01,33.7140874088
1993-01-01,33.47460121614
1993-02-01,33.42273968855
1993-03-01,30.49419472011
1993-04-01,29.67057084525
1993-05-01,29.55140577857
1993-06-01,29.43791523887
1993-07-01,29.41521713093
1993-08-01,29.55140577857
1993-09-01,29.55140577857
1993-10-01,29.76420054051
1993-11-01,30.09273306911
1993-12-01,31.04658717954
1994-01-01,31.18845035417
1994-02-01,31.22419987417
1994-03-01,33.20865372571
1994-04-01,34.04818611633
1994-05-01,34.19004929095
1994-06-01,34.19004929095
1994-07-01,34.6193841931
1994-08-01,31.97181896317
1994-09-01,31.97181896317
1994-10-01,32.20617692765
1994-11-01,32.6607980601
1994-12-01,32.6607980601
1995-01-01,43.09939007021
1995-02-01,45.63148925844
1995-03-01,47.59927422664
1995-04-01,49.56705919483
1995-05-01,42.98392402851
1995-06-01,33.10922127902
1995-07-01,33.42935612192
1995-08-01,33.42935612192
1995-09-01,33.42935612192
1995-10-01,33.57121929655
1995-11-01,34.17839368394
1995-12-01,34.28053516967
1996-01-01,34.28053516967
1996-02-01,34.65505395068
1996-03-01,34.90473313802
1996-04-01,44.97979217518
1996-05-01,46.28210804504
1996-06-01,46.72189823935
1996-07-01,48.4536095277
